Well     , Lab_Depth, Lab_XRD_Calcite, Lab_XRD_Dolomite, Lab_XRD_Ankerite, Lab_XRD_Siderite, Lab_XRD_Quartz, Lab_XRD_Plagioclase, Lab_XRD_K-Feldspar, Lab_XRD_Illite/Mica, Lab_XRD_Smectite, Lab_XRD_Kaolinite, Lab_XRD_Chlorite, Lab_XRD_Mixed Clay, Lab_XRD_Anhydrite, Lab_XRD_Gypsum, Lab_XRD_Pyrite, Lab_XRD_Hematite, Lab_XRF_Na, Lab_XRF_Mg, Lab_XRF_Al, Lab_XRF_Si, Lab_XRF_P, Lab_XRF_S, Lab_XRF_Cl, Lab_XRF_K, Lab_XRF_Ca, Lab_XRF_Ti, Lab_XRF_Mn, Lab_XRF_Fe, Lab_XRF_Zr, Lab_XRF_Sr, Lab_XRF_Ba, Log_Depth, Log_BIT, Log_BVOL , Log_CAL   , Log_CALZ , Log_CHT   , Log_CN     , Log_CNC    , Log_CVOL , Log_GR    , Log_GRSL , Log_HRD1  , Log_HRD2  , Log_K      , Log_KTH   , Log_LSN   , Log_PE    , Log_QPKS, Log_RTHK      , Log_RTHU    , Log_RUK        , Log_SFT2  , Log_SHR   , Log_SLGN, Log_SLTM, Log_SPD   , Log_SSD  , Log_SSN   , Log_TEN    , Log_TH    , Log_TTEN , Log_U       , Log_WTBH , Log_ZCOR      , Log_ZDEN , Log_ZDNC , Distance          , Match_Type, Lab_XRD_Dickite, Lab_XRD_Anatase, Lab_XRD_Iron, Log_CALX , Log_GRSLC, Log_KC, Log_KTHC, Log_RTHKC, Log_RTHUC, Log_RUKC, Log_THC, Log_UC, Log_WRM    , Lab_Sample_ID, Lab_XRD_Calcite, Lab_XRD_Dolomite, Lab_XRD_Ankerite, Lab_XRD_Siderite, Lab_XRD_Quartz, Lab_XRD_Plagioclase, Lab_XRD_K-Feldspar, Lab_XRD_Illite/Mica, Lab_XRD_Smectite, Lab_XRD_Kaolinite, Lab_XRD_Dickite, Lab_XRD_Chlorite, Lab_XRD_Mixed Clay, Lab_XRD_Anhydrite, Lab_XRD_Gypsum, Lab_XRD_Pyrite, Lab_XRD_Anatase, Lab_XRD_Iron, Lab_XRD_Halite, Lab_XRD_Hematite, Log_Depth, Log_BIT, Log_BVOL , Log_CAL  , Log_CALX , Log_CHT  , Log_CN    , Log_CNC   , Log_CNL   , Log_CVOL , Log_FRAMENO, Log_GR    , Log_GRSLC, Log_HRD1 , Log_HRD2 , Log_KC, Log_KTHC, Log_LSN  , Log_PE   , Log_RTHKC, Log_RTHUC, Log_RUKC, Log_SFT2 , Log_SHR   , Log_SPD  , Log_SSD  , Log_SSN  , Log_THC, Log_TTEN , Log_UC, Log_WTBH , Log_ZCOR    , Log_ZDEN , Log_ZDNC , Distance, Match_Type, Log_CHT.I
HRDH_1804,  14964.25,             0.0,              0.0,              0.0,              0.0,           99.9,                 0.0,                0.0,                 0.0,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  14964.25,   5.875,          ,  5.9611897,          ,           , 0.20492919 , 1.0809108  ,          ,  99.46217 ,          ,  723.7161 ,  887.21716,            ,           , 11008.1455,  2.0200675,         ,               ,             ,                ,  616.74426, 0.64717305,         ,         ,  5.143748 , 20473.193, 10890.655 , 9.658912   ,           , 6115.229 ,             , 290.15625, 0.030317672   , 2.5604303, 2.55361  , 0.0               , Exact     ,             0.0,             0.1,          0.0, 5.9687204,    45.002,  0.95 ,   38.636,     6.858,     5.58 ,    1.229,   6.513,  1.167, 0.026659641,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  14983.17,             0.0,              0.0,              0.0,              0.0,          100.0,                 0.0,                0.0,                 0.0,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  14983.25,   5.875,          ,  5.970196 ,          ,           , -0.5121614 , 0.31069812 ,          ,  85.11592 ,          ,  689.4689 ,  841.592  ,            ,           , 12735.904 ,  1.8659164,         ,               ,             ,                ,  595.40216, 0.66342294,         ,         ,  5.1753793, 20481.809, 11776.14  , -15.699575 ,           , 6072.165 ,             , 291.38754, 0.034388818   , 2.5866168, 2.579653 , 0.0799999999999272, Near      ,             0.0,             0.0,          0.0, 5.9651155,    30.084,  0.718,   28.394,     8.362,    17.687,    0.473,   6.005,  0.34 , 0.031989925,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  14983.42,             0.0,              0.0,              0.0,              0.0,          100.0,                 0.0,                0.0,                 0.0,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  14983.5 ,   5.875,          ,  5.980851 ,          ,           , -0.5478692 , 0.26855847 ,          ,  83.32776 ,          ,  690.8144 ,  845.334  ,            ,           , 12875.004 ,  1.8747786,         ,               ,             ,                ,  599.4159 , 0.6649506 ,         ,         ,  5.155434 , 20543.617, 11832.723 , -20.890907 ,           , 6067.4995,             , 291.3505 , 0.034238376   , 2.5850236, 2.5780685, 0.0799999999999272, Near      ,             0.0,             0.0,          0.0, 5.970196 ,    28.229,  0.72 ,   26.606,     7.621,    16.211,    0.47 ,   5.487,  0.338, 0.032266982,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  14983.75,             0.0,              0.0,              0.0,              0.0,          100.0,                 0.0,                0.0,                 0.0,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  14983.75,   5.875,          ,  5.9960995,          ,           , -0.5962511 , 0.20884289 ,          ,  81.56229 ,          ,  693.3685 ,  850.2478 ,            ,           , 13032.34  ,  1.8915349,         ,               ,             ,                ,  603.92566, 0.665085  ,         ,         ,  5.1305037, 20585.463, 11903.919 , -23.731482 ,           , 6065.2715,             , 291.24893, 0.03423069    , 2.5829067, 2.5759633, 0.0               , Exact     ,             0.0,             0.0,          0.0, 5.980851 ,    26.419,  0.717,   25.078,     7.132,    17.67 ,    0.404,   5.115,  0.289, 0.031628303,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  14996.71,             0.0,              0.0,              0.0,              0.0,           99.6,                 0.0,                0.0,                 0.3,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  14996.75,   5.875,          ,  5.9763265,          ,           , -0.5025947 , 0.30671754 ,          ,  85.84186 ,          ,  689.54895,  843.5847 ,            ,           , 12626.996 ,  2.080311 ,         ,               ,             ,                ,  582.5764 , 0.6299404 ,         ,         ,  5.1086283, 20508.385, 11753.854 , -17.651129 ,           , 6076.9805,             , 291.5175 , 0.034309182   , 2.5859487, 2.5789886, 0.0400000000008731, Near      ,             0.0,             0.1,          0.0, 5.9851336,    30.967,  0.836,   30.023,     8.337,    33.412,    0.25 ,   6.967,  0.209, 0.027269311,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  14997.0 ,             0.0,              0.0,              0.0,              0.0,           99.9,                 0.0,                0.0,                 0.0,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  14997.0 ,   5.875,          ,  5.9706244,          ,           , -0.51003265, 0.3049663  ,          ,  85.94379 ,          ,  689.27167,  843.41583,            ,           , 12631.251 ,  2.0431454,         ,               ,             ,                ,  582.981  , 0.63138   ,         ,         ,  5.1025467, 20539.367, 11776.04  , -17.528929 ,           , 6077.698 ,             , 291.86615, 0.03413507    , 2.5859013, 2.5789416, 0.0               , Exact     ,             0.0,             0.1,          0.0, 5.9763265,    31.057,  0.83 ,   30.029,     8.354,    30.723,    0.272,   6.931,  0.226, 0.0286744  ,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  14997.33,             0.0,              0.0,              0.0,              0.0,           99.6,                 0.0,                0.0,                 0.4,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  14997.25,   5.875,          ,  5.9697766,          ,           , -0.51358634, 0.30520976 ,          ,  85.92404 ,          ,  689.6731 ,  842.89795,            ,           , 12605.867 ,  2.016512 ,         ,               ,             ,                ,  586.009  , 0.6354546 ,         ,         ,  5.1039057, 20540.553, 11782.573 , -16.841782 ,           , 6079.014 ,             , 292.22473, 0.033999648   , 2.585799 , 2.5788398, 0.0799999999999272, Near      ,             0.0,             0.0,          0.0, 5.9706244,    31.024,  0.827,   29.915,     8.318,    28.278,    0.294,   6.881,  0.243, 0.029094063,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  15019.17,             0.0,              0.0,              0.0,              0.0,          100.0,                 0.0,                0.0,                 0.0,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  15019.25,   5.875,          ,  5.9835343,          ,           , -0.4369665 , 0.38130185 ,          ,  79.63783 ,          ,  722.1162 ,  887.23083,            ,           , 12641.461 ,  2.149841 ,         ,               ,             ,                ,  605.03204, 0.6286241 ,         ,         ,  5.1446977, 20818.223, 11742.008 , 52.992302  ,           , 6153.7617,             , 292.46866, 0.03623905    , 2.56678  , 2.5599248, 0.0799999999999272, Near      ,             0.0,             0.0,          0.0, 5.9796867,    24.558,  0.734,   24.258,     7.189,    76.698,    0.094,   5.278,  0.069, 0.025769506,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  15019.5 ,             0.0,              0.0,              0.0,              0.0,           99.7,                 0.0,                0.0,                 0.3,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  15019.5 ,   5.875,          ,  5.9867954,          ,           , -0.50326747, 0.3071276  ,          ,  79.22607 ,          ,  721.4673 ,  886.9491 ,            ,           , 12786.385 ,  2.1551151,         ,               ,             ,                ,  604.2136 , 0.6269222 ,         ,         ,  5.1561923, 20753.129, 11797.495 , 43.12096   ,           , 6142.968 ,             , 292.2539 , 0.035295404   , 2.566088 , 2.5592365, 0.0               , Exact     ,             0.0,             0.0,          0.0, 5.9835343,    24.121,  0.715,   23.844,     7.23 ,    82.139,    0.088,   5.169,  0.063, 0.025818402,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1804,  15019.83,             0.0,              0.0,              0.0,              0.0,           99.6,                 0.0,                0.0,                 0.4,              0.0,               0.0,              0.0,                0.0,               0.0,            0.0,            0.0,              0.0,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,  15019.75,   5.875,          ,  5.9883046,          ,           , -0.56720746, 0.23594004 ,          ,  78.78615 ,          ,  720.13324,  882.74744,            ,           , 12907.352 ,  2.16946  ,         ,               ,             ,                ,  602.1383 , 0.62649816,         ,         ,  5.1617675, 20661.164, 11856.587 , 30.82983   ,           , 6129.909 ,             , 291.98715, 0.03463594    , 2.5669277, 2.5600715, 0.0799999999999272, Near      ,             0.0,             0.0,          0.0, 5.9867954,    23.64 ,  0.698,   23.365,     7.29 ,    81.604,    0.089,   5.088,  0.062, 0.02590514 ,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           ,     
HRDH_1867,  14859.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,           1.0,             0.0,              0.0,              0.0,              0.0,           95.4,                 0.0,                0.0,                 3.4,              0.0,               0.0,             0.0,              0.5,                0.0,               0.0,            0.0,            0.0,             0.3,          0.0,            0.4,              0.0,   14859.0,   5.875, 173.8124 , 5.820828 , 5.820828 , 2045.1558,  5.646282 ,  7.3686986,  7.1030526, 63.945446,      2637.0,  87.587715,   92.8634, 636.0183 , 797.032  , 1.6579,  79.2705, 3252.629 , 3.6027558,    8.1722,    6.0446,   1.352 , 472.0175 , 0.4303309 , 5.0386143, 18445.76 , 5140.1084, 13.5485, 6500.793 , 2.2414, 279.88098, 0.02445044  , 2.5970728, 2.58975  ,      0.0, Exact     ,     
HRDH_1867,  14860.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,           3.0,             0.0,              0.0,              0.0,              0.0,           88.0,                 9.0,                9.0,                10.0,              0.0,               0.0,             0.0,              0.7,                0.0,               0.0,            0.0,            0.0,             0.3,          0.0,            1.0,              0.0,   14860.0,   5.875, 173.63934, 5.8574924, 5.8574924, 2050.8105,  4.7486343,  6.3486414,  6.097019 , 63.882843,      2641.0,  73.668686,   78.1378, 671.81964, 826.95776, 1.3499,  64.2452, 3736.8098, 3.4670234,    9.7232,    5.3614,   1.8136, 510.90106, 0.46342066, 5.0310135, 18646.047, 5427.7734, 13.1251, 6516.619 , 2.4481, 279.88098, 0.020452483 , 2.5733552, 2.5661612,      0.0, Exact     ,     
HRDH_1867,  14872.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,           4.0,             0.0,              0.0,              0.0,              0.0,           74.1,                 0.0,                0.0,                23.5,              0.0,               0.0,             0.0,              2.4,                0.0,               0.0,            0.0,            0.0,             0.0,          0.0,            0.0,              0.0,   14872.0,   5.875, 171.64966, 5.6336803, 5.6336803, 2061.1997,  4.880096 ,  6.782069 ,  6.5009394, 63.218517,      2689.0,  87.779785,   93.0573, 601.2059 , 734.7532 , 2.0844,  84.062 , 3614.2148, 3.5680473,    6.3944,    8.1759,   0.7821, 465.8664 , 0.471504  , 5.0794325, 18206.97 , 5104.75  , 13.3286, 6472.498 , 1.6302, 279.97318, 0.023580194 , 2.6270523, 2.6195707,      0.0, Exact     ,     
HRDH_1867,  14895.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,           7.0,             0.0,              0.0,              0.0,              0.0,           99.0,                 0.0,                0.0,                 0.7,              0.0,               0.0,             0.0,              0.3,                0.0,               0.0,            0.0,            0.0,             0.0,          0.0,            0.0,              0.0,   14895.0,   5.875, 167.77069, 5.842197 , 5.842197 , 1982.246 ,  2.5062127,  3.9131422,  3.6872714, 61.907448,      2781.0,  23.963436,   25.3994, 711.0041 , 907.85767, 0.2462,  20.0666, 5151.5293, 3.8261616,   20.2615,    6.4619,   3.1356, 533.77893, 0.42202416, 4.7889643, 18808.863, 6507.5   ,  4.988 , 6502.1953, 0.7719, 280.25574, 0.0073661753, 2.5263767, 2.5194461,      0.0, Exact     ,     
HRDH_1867,  14913.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,           9.0,             0.0,              0.0,              0.0,              0.0,           98.9,                 0.0,                0.0,                 0.7,              0.0,               0.0,             0.0,              0.4,                0.0,               0.0,            0.0,            0.0,             0.0,          0.0,            0.0,              0.0,   14913.0,   5.875, 164.63516, 5.9846916, 5.9846916, 1952.7513,  2.016498 ,  3.2293148,  3.0248322, 60.732315,      2853.0,  32.75865 ,   34.7091, 690.6702 , 877.0983 , 0.4664,  27.8464, 5342.983 , 4.9222784,   14.014 ,    5.8169,   2.4092, 499.44818, 0.39755574, 5.072827 , 18756.586, 6348.7207,  6.5356, 6475.0312, 1.1236, 280.57666, 0.015868504 , 2.5489812, 2.5419226,      0.0, Exact     ,     
HRDH_1867,  14986.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,          11.0,             0.0,              0.0,              0.0,              1.4,           96.8,                 0.0,                0.0,                 1.8,              0.0,               0.0,             0.0,              0.0,                0.0,               0.0,            0.0,            0.0,             0.0,          0.0,            0.0,              0.0,   14986.0,   5.875, 151.42169, 5.938096 , 5.938096 , 2085.146 ,  4.751233 ,  6.2578754,  6.0148845, 55.55382 ,      3145.0,  43.675426,   46.3   , 672.3746 , 826.58887, 0.9738,  37.8491, 3485.4146, 2.7714648,    6.8789,    4.1267,   1.6669, 534.12683, 0.51046956, 4.9630756, 18591.93 , 5109.2964,  6.6985, 6604.41  , 1.6232, 281.59192, 0.013780306 , 2.5666282, 2.5594711,      0.0, Exact     ,     
HRDH_1867,  14997.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,          14.0,             0.0,              0.0,              0.0,              0.0,           56.0,                 0.0,               15.0,                 9.9,              0.0,               0.0,            15.2,              2.1,                0.0,               0.0,            0.0,            0.0,             1.8,          0.0,            0.0,              0.0,   14997.0,   5.875, 149.39236, 5.942448 , 5.942448 , 2003.8745, 11.242    , 13.263413 , 12.953112 , 54.76704 ,      3189.0, 125.56122 ,  130.3899, 518.5718 , 663.3124 , 3.1805, 112.5978, 1939.6917, 4.020326 ,    5.948 ,    5.2541,   1.1321, 388.22232, 0.423168  , 4.8712425, 17155.805, 3948.3074, 18.9177, 6559.5815, 3.6006, 281.7943 , 0.0077071595, 2.6650643, 2.6573882,      0.0, Exact     ,     
HRDH_1867,  15008.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,          16.0,             0.0,              0.0,              0.0,              4.9,           93.4,                 0.0,                0.0,                 0.8,              0.0,               0.0,             0.0,              0.9,                0.0,               0.0,            0.0,            0.0,             0.0,          0.0,            0.0,              0.0,   15008.0,   5.875, 147.4113 , 5.963973 , 5.963973 , 2057.0706,  4.614834 ,  6.087012 ,  5.847676 , 54.000908,      3233.0,  68.99015 ,  166.4506, 598.945  , 740.5432 , 2.8262, 125.313 , 4183.653 , 3.2858799,    6.7223,    2.7616,   2.4342, 455.63916, 0.4796501 , 4.8627977, 18163.492, 5633.077 , 18.9984, 6567.707 , 6.8795, 281.88   , 0.010040875 , 2.6123528, 2.6049485,      0.0, Exact     ,     
HRDH_1867,  15025.0 ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                 ,                   ,                  ,               ,               ,                 ,           ,           ,           ,           ,          ,          ,           ,          ,           ,           ,           ,           ,           ,           ,           ,          ,        ,          ,           ,          ,           ,            ,            ,          ,           ,          ,           ,           ,            ,           ,           ,           ,         ,               ,             ,                ,           ,           ,         ,         ,           ,          ,           ,            ,           ,          ,             ,          ,               ,          ,          ,                   ,           ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,          19.0,             0.0,              0.0,              0.0,              0.8,           95.6,                 0.0,                0.0,                 1.6,              0.0,               0.0,             0.0,              1.9,                0.0,               0.0,            0.0,            0.0,             0.0,          0.0,            0.1,              0.0,   15025.0,   5.875, 144.29428, 5.967877 , 5.967877 , 1981.057 ,  4.6250873,  6.0912824,  5.852455 , 52.78914 ,      3301.0,  75.17018 ,   69.3884, 524.93445, 659.89185, 1.1762,  56.7081, 3802.5945, 5.661201 ,    8.1175,    4.6147,   1.7591, 393.3686 , 0.418072  , 4.903549 , 17378.305, 5361.2886,  9.5477, 6570.41  , 2.069 , 282.09857, 0.024371117 , 2.56904  , 2.5618699,      0.0, Exact     ,     
HRDH_697 ,  14889.2 ,             0.0,              0.0,              0.0,              0.0,           99.2,                 0.0,                0.0,                 0.7,              0.0,               0.0,              0.1,                0.0,               0.0,            0.0,            0.0,              0.0,       0.14,       0.11,       1.39,      92.9 ,      0.0 ,      0.11,       0.69,      2.74,       1.19,       0.0 ,        0.0,       0.59,       0.14,       0.0 ,        0.0,  14889.0 ,   8.375,          ,           ,          ,           , 3.0742397  , 2.998433   ,          ,  45.87907 , 45.581543,  577.9996 , 1072.0789 , 0.00562208 , 12.146912 ,  3037.492 , 12.959793 ,      2.0, 1000.26953    ,   0.63523006, 1574.6571      ,  272.75305, 0.13305992,   2942.0,   1199.0,           , 17925.705,  3779.938 ,            , 5.623595  ,          ,  8.852848   ,          , -0.06530415   , 2.5012064, 2.4909055, 0.2000000000007276, Near      ,                ,                ,             ,          ,          ,       ,         ,          ,          ,         ,        ,       ,            ,              ,                ,                 ,                 ,                 ,               ,                    ,                   ,                    ,                 ,                  ,                ,                 ,                   ,                  ,               ,               ,                ,             ,               ,                 ,          ,        ,          ,          ,          ,          ,           ,           ,           ,          ,            ,           ,          ,          ,          ,       ,         ,          ,          ,          ,          ,         ,          ,           ,          ,          ,          ,        ,          ,       ,          ,             ,          ,          ,         ,           , 2026.0753
